"m49_code","country","region","cpc_code","commodity","year","loss_percentage","loss_percentage_original","loss_quantity","activity","food_supply_stage","treatment","cause_of_loss","sample_size","method_data_collection","reference","url","notes"
"834","United Republic of Tanzania",,"0118","Millet",2021,2.161,"2.161",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0118","Millet",2021,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0118","Millet",2021,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0118","Millet",2021,1.08145,"1.08145",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0118","Millet",2021,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0111","Wheat",2020,4.43333,"4.43333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0111","Wheat",2020,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0111","Wheat",2020,3.5,"3.5",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0111","Wheat",2020,4.43727,"4.43727",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0112","Maize (corn)",2020,2.36365,"2.36365",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0112","Maize (corn)",2020,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0112","Maize (corn)",2020,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0112","Maize (corn)",2020,5.15622,"5.15622",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0112","Maize (corn)",2020,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0113","Rice",2020,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0113","Rice",2020,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0113","Rice",2020,0.972625,"0.972625",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0113","Rice",2020,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0113","Rice",2020,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0114","Sorghum",2020,2.66872,"2.66872",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0114","Sorghum",2020,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0114","Sorghum",2020,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0114","Sorghum",2020,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0118","Millet",2020,2.161,"2.161",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0118","Millet",2020,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0118","Millet",2020,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0118","Millet",2020,1.08145,"1.08145",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0118","Millet",2020,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0112","Maize (corn)",2021,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0112","Maize (corn)",2021,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0112","Maize (corn)",2021,2.35826,"2.35826",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0112","Maize (corn)",2021,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0112","Maize (corn)",2021,4.26639,"4.26639",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0112","Maize (corn)",2021,1.65,"1.65",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0112","Maize (corn)",2021,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0113","Rice",2021,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0113","Rice",2021,0.234607,"0.234607",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0113","Rice",2021,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0113","Rice",2021,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0113","Rice",2021,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0113","Rice",2021,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0113","Rice",2021,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0114","Sorghum",2021,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0114","Sorghum",2021,1.57055,"1.57055",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0114","Sorghum",2021,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0114","Sorghum",2021,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0114","Sorghum",2021,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0114","Sorghum",2021,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0118","Millet",2021,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0118","Millet",2021,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0118","Millet",2021,0.580688,"0.580688",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0118","Millet",2021,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0118","Millet",2021,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0118","Millet",2021,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0118","Millet",2021,1.64413,"1.64413",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"01193","Fonio",2021,3.5,"3.5",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"01193","Fonio",2021,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"01193","Fonio",2021,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"01193","Fonio",2021,0.0579982,"0.0579982",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"01193","Fonio",2021,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"01193","Fonio",2021,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"01193","Fonio",2021,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2021?metric=prc&download=csv",
"854","Burkina Faso",,"0112","Maize (corn)",2020,1.65,"1.65",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0112","Maize (corn)",2020,4.17386,"4.17386",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0112","Maize (corn)",2020,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0112","Maize (corn)",2020,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0112","Maize (corn)",2020,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0112","Maize (corn)",2020,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0112","Maize (corn)",2020,2.35895,"2.35895",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0113","Rice",2020,0.183142,"0.183142",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0113","Rice",2020,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0113","Rice",2020,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0113","Rice",2020,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0113","Rice",2020,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0113","Rice",2020,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0113","Rice",2020,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0114","Sorghum",2020,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0114","Sorghum",2020,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0114","Sorghum",2020,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0114","Sorghum",2020,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0114","Sorghum",2020,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0114","Sorghum",2020,1.53577,"1.53577",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0118","Millet",2020,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0118","Millet",2020,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0118","Millet",2020,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0118","Millet",2020,0.623672,"0.623672",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0118","Millet",2020,1.63471,"1.63471",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0118","Millet",2020,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"0118","Millet",2020,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"01193","Fonio",2020,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"01193","Fonio",2020,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
"854","Burkina Faso",,"01193","Fonio",2020,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2020?metric=prc&download=csv",
